# ,accuracy,balanced_accuracy,recall,precision,cohen_cappa,cappa_m,matthews_corrcoef,harmonic_mean,fbeta_score,auc,f1_score,gmean
0, 0.958000, 0.925674, 0.869159, 0.930000, 0.872107, 0.803738, 0.872901, 2.756452, 0.917160, 0.994744, 0.898551, 0.923947
1, 0.958000, 0.937349, 0.904255, 0.876289, 0.864102, 0.776596, 0.864265, 2.838967, 0.881743, 0.994288, 0.890052, 0.936765
2, 0.944000, 0.957500, 0.980000, 0.790323, 0.839450, 0.720000, 0.847513, 3.029519, 0.822148, 0.993912, 0.875000, 0.957236
3, 0.948000, 0.922500, 0.880000, 0.862745, 0.838710, 0.740000, 0.838774, 2.796269, 0.866142, 0.993400, 0.871287, 0.921520
4, 0.964000, 0.946746, 0.918367, 0.900000, 0.886650, 0.816327, 0.886720, 2.862245, 0.903614, 0.995444, 0.909091, 0.946320
5, 0.940000, 0.914918, 0.872549, 0.839623, 0.817908, 0.705882, 0.818149, 2.789717, 0.846008, 0.996650, 0.855769, 0.913936
6, 0.946000, 0.925000, 0.890000, 0.847619, 0.834356, 0.730000, 0.834749, 2.821667, 0.855769, 0.992363, 0.868293, 0.924338
7, 0.960000, 0.952753, 0.940594, 0.871560, 0.879492, 0.801980, 0.880515, 2.917552, 0.884544, 0.994094, 0.904762, 0.952676
8, 0.952000, 0.934561, 0.906250, 0.852941, 0.848897, 0.750000, 0.849503, 2.851060, 0.863095, 0.995127, 0.878788, 0.934132
9, 0.960000, 0.933750, 0.890000, 0.908163, 0.874055, 0.800000, 0.874125, 2.803018, 0.904472, 0.996313, 0.898990, 0.932725
10, 0.958000, 0.932500, 0.890000, 0.898990, 0.868256, 0.790000, 0.868273, 2.805641, 0.897177, 0.997013, 0.894472, 0.931531
11, 0.958000, 0.922391, 0.864583, 0.912088, 0.861893, 0.781250, 0.862359, 2.749369, 0.902174, 0.995307, 0.887701, 0.920577
12, 0.938000, 0.899843, 0.834951, 0.860000, 0.808405, 0.699029, 0.808544, 2.706456, 0.854871, 0.991538, 0.847291, 0.897501
13, 0.958000, 0.944453, 0.921569, 0.878505, 0.872992, 0.794118, 0.873391, 2.876903, 0.886792, 0.997894, 0.899522, 0.944175
14, 0.960000, 0.921109, 0.857143, 0.933333, 0.869041, 0.795918, 0.870236, 2.729437, 0.917031, 0.996028, 0.893617, 0.918885
15, 0.964000, 0.943750, 0.910000, 0.910000, 0.887500, 0.820000, 0.887500, 2.843018, 0.910000, 0.995000, 0.910000, 0.943146
16, 0.954000, 0.922500, 0.870000, 0.896907, 0.854614, 0.770000, 0.854768, 2.765641, 0.891393, 0.995588, 0.883249, 0.921005
17, 0.946000, 0.912402, 0.857143, 0.865979, 0.827999, 0.724490, 0.828016, 2.747705, 0.864198, 0.993350, 0.861538, 0.910727
