# ,accuracy,balanced_accuracy,recall,precision,cohen_cappa,cappa_m,matthews_corrcoef,harmonic_mean,fbeta_score,auc,f1_score,gmean
0, 0.940000, 0.938028, 0.934579, 0.813008, 0.830849, 0.719626, 0.834250, 2.931321, 0.834725, 0.976814, 0.869565, 0.938021
1, 0.946000, 0.925873, 0.893617, 0.831683, 0.828052, 0.712766, 0.828876, 2.830936, 0.843373, 0.978226, 0.861538, 0.925311
2, 0.918000, 0.930000, 0.950000, 0.725191, 0.770437, 0.590000, 0.782311, 2.998901, 0.761218, 0.982712, 0.822511, 0.929785
3, 0.918000, 0.911250, 0.900000, 0.743802, 0.762457, 0.590000, 0.768163, 2.884011, 0.770548, 0.978487, 0.814480, 0.911181
4, 0.944000, 0.938166, 0.928571, 0.812500, 0.831423, 0.714286, 0.834392, 2.912261, 0.833333, 0.988083, 0.866667, 0.938117
5, 0.938000, 0.924598, 0.901961, 0.814159, 0.816455, 0.696078, 0.818192, 2.859624, 0.830325, 0.987794, 0.855814, 0.924321
6, 0.948000, 0.941250, 0.930000, 0.830357, 0.844498, 0.740000, 0.846681, 2.909869, 0.848540, 0.971875, 0.877358, 0.941183
7, 0.940000, 0.943919, 0.950495, 0.793388, 0.826706, 0.702970, 0.832279, 2.967835, 0.820513, 0.982407, 0.864865, 0.943896
8, 0.942000, 0.940285, 0.937500, 0.796460, 0.824888, 0.697917, 0.829268, 2.935367, 0.821168, 0.977877, 0.861244, 0.940281
9, 0.964000, 0.962500, 0.960000, 0.872727, 0.891566, 0.820000, 0.893188, 2.956269, 0.888889, 0.989587, 0.914286, 0.962497
10, 0.962000, 0.961250, 0.960000, 0.864865, 0.885954, 0.810000, 0.887892, 2.958961, 0.882353, 0.984250, 0.909953, 0.961249
11, 0.946000, 0.942760, 0.937500, 0.810811, 0.835742, 0.718750, 0.839244, 2.929830, 0.833333, 0.991414, 0.869565, 0.942745
12, 0.922000, 0.925717, 0.932039, 0.750000, 0.781223, 0.621359, 0.789021, 2.951749, 0.780488, 0.984813, 0.831169, 0.925696
13, 0.940000, 0.940437, 0.941176, 0.800000, 0.826630, 0.705882, 0.831139, 2.946524, 0.824742, 0.990221, 0.864865, 0.940437
14, 0.948000, 0.948370, 0.948980, 0.815789, 0.844602, 0.734694, 0.848490, 2.953077, 0.839350, 0.986648, 0.877358, 0.948370
15, 0.958000, 0.958750, 0.960000, 0.849558, 0.874851, 0.790000, 0.877488, 2.964386, 0.869565, 0.981538, 0.901408, 0.958749
16, 0.958000, 0.955000, 0.950000, 0.855856, 0.873950, 0.790000, 0.875861, 2.941667, 0.873162, 0.981762, 0.900474, 0.954987
