# ,accuracy,balanced_accuracy,recall,precision,cohen_cappa,cappa_m,matthews_corrcoef,harmonic_mean,fbeta_score,auc,f1_score,gmean
0, 0.900000, 0.880184, 0.857143, 0.400000, 0.497487, -0.428571, 0.543325, 2.821429, 0.447761, 0.900922, 0.545455, 0.879883
1, 0.850000, 0.782935, 0.692308, 0.450000, 0.460432, -0.153846, 0.475761, 2.529352, 0.483871, 0.877542, 0.545455, 0.777673
2, 0.380000, 0.603118, 0.941176, 0.207792, 0.085815, -2.647059, 0.184086, 5.655080, 0.246154, 0.963855, 0.340426, 0.499468
3, 0.590000, 0.777174, 1.000000, 0.163265, 0.165989, -4.125000, 0.300842, 3.803922, 0.196078, 0.972826, 0.280702, 0.744545
4, 0.820000, 0.859040, 0.909091, 0.370370, 0.438553, -0.636364, 0.506082, 3.054293, 0.420168, 0.907559, 0.526316, 0.857581
5, 0.620000, 0.729647, 0.857143, 0.139535, 0.135971, -4.428571, 0.236706, 3.375000, 0.167598, 0.848694, 0.240000, 0.718421
6, 0.350000, 0.638889, 1.000000, 0.133333, 0.071429, -5.500000, 0.192450, 5.600000, 0.161290, 0.885000, 0.235294, 0.527046
7, 0.280000, 0.600000, 1.000000, 0.121951, 0.047619, -6.200000, 0.156174, 7.000000, 0.147929, 0.840556, 0.217391, 0.447214
