# ,accuracy,balanced_accuracy,recall,precision,cohen_cappa,cappa_m,matthews_corrcoef,harmonic_mean,fbeta_score,auc,f1_score,gmean
0, 0.982000, 0.979592, 0.973510, 0.967105, 0.957385, 0.940397, 0.957395, 2.961555, 0.968379, 0.996186, 0.970297, 0.979573
1, 0.988000, 0.985768, 0.980132, 0.980132, 0.971536, 0.960265, 0.971536, 2.968935, 0.980132, 0.998691, 0.980132, 0.985752
2, 0.970000, 0.968976, 0.966443, 0.935065, 0.928983, 0.899329, 0.929243, 2.962211, 0.941176, 0.990755, 0.950495, 0.968973
3, 0.976000, 0.971536, 0.960265, 0.960265, 0.943073, 0.920530, 0.943073, 2.938023, 0.960265, 0.997173, 0.960265, 0.971471
4, 0.984000, 0.982714, 0.979592, 0.966443, 0.961610, 0.945578, 0.961654, 2.973551, 0.969044, 0.994797, 0.972973, 0.982709
5, 0.984000, 0.979337, 0.967320, 0.980132, 0.962191, 0.947712, 0.962234, 2.943361, 0.977543, 0.996487, 0.973684, 0.979264
6, 0.976000, 0.975503, 0.974194, 0.949686, 0.944295, 0.922581, 0.944458, 2.972126, 0.954488, 0.996073, 0.961783, 0.975502
7, 0.968000, 0.963054, 0.951389, 0.938356, 0.922294, 0.888889, 0.922337, 2.928714, 0.940934, 0.997220, 0.944828, 0.962983
8, 0.984000, 0.982857, 0.980000, 0.967105, 0.962049, 0.946667, 0.962093, 2.974493, 0.969657, 0.997314, 0.973510, 0.982853
9, 0.980000, 0.980000, 0.980000, 0.954545, 0.952741, 0.933333, 0.952911, 2.980408, 0.959530, 0.996038, 0.967105, 0.980000
10, 0.986000, 0.984432, 0.980392, 0.974026, 0.967098, 0.954248, 0.967109, 2.972446, 0.975293, 0.996497, 0.977199, 0.984424
11, 0.992000, 0.992360, 0.993243, 0.980000, 0.980880, 0.972973, 0.980924, 2.995082, 0.982620, 0.999299, 0.986577, 0.992360
