# ,accuracy,balanced_accuracy,recall,precision,cohen_cappa,cappa_m,matthews_corrcoef,harmonic_mean,fbeta_score,auc,f1_score,gmean
0, 0.972000, 0.985656, 1.000000, 0.461538, 0.619068, -0.166667, 0.669550, 3.029536, 0.517241, 0.969262, 0.631579, 0.985551
1, 0.752000, 0.872951, 1.000000, 0.088235, 0.123501, -9.333333, 0.256544, 3.340659, 0.107914, 0.987705, 0.162162, 0.863656
2, 0.904000, 0.950820, 1.000000, 0.200000, 0.305556, -3.000000, 0.424650, 3.109091, 0.238095, 0.982923, 0.333333, 0.949547
3, 0.892000, 0.944672, 1.000000, 0.181818, 0.278384, -3.500000, 0.402118, 3.124424, 0.217391, 0.985656, 0.307692, 0.943051
4, 0.888000, 0.941909, 1.000000, 0.243243, 0.353886, -2.111111, 0.463662, 3.131455, 0.286624, 0.977178, 0.391304, 0.940116
5, 0.864000, 0.930041, 1.000000, 0.170732, 0.256083, -3.857143, 0.383201, 3.162679, 0.204678, 0.965021, 0.291667, 0.927406
6, 0.868000, 0.932099, 1.000000, 0.175000, 0.262735, -3.714286, 0.388889, 3.157143, 0.209581, 0.977366, 0.297872, 0.929622
7, 0.884000, 0.940083, 1.000000, 0.216216, 0.319760, -2.625000, 0.436241, 3.136150, 0.256410, 0.981405, 0.355556, 0.938171
8, 0.852000, 0.924180, 1.000000, 0.139535, 0.211693, -5.166667, 0.344058, 3.178744, 0.168539, 0.979508, 0.244898, 0.921065
