# ,accuracy,balanced_accuracy,recall,precision,cohen_cappa,cappa_m,matthews_corrcoef,harmonic_mean,fbeta_score,auc,f1_score,gmean
0, 0.964000, 0.971111, 0.980000, 0.742424, 0.824903, 0.640000, 0.835079, 2.999261, 0.780255, 0.995867, 0.844828, 0.971070
1, 0.932000, 0.945055, 0.961538, 0.609756, 0.709263, 0.346154, 0.733819, 3.000000, 0.657895, 0.982937, 0.746269, 0.944911
2, 0.920000, 0.955457, 1.000000, 0.560440, 0.675945, 0.215686, 0.714501, 3.097800, 0.614458, 0.993537, 0.718310, 0.954418
3, 0.960000, 0.977876, 1.000000, 0.705882, 0.805720, 0.583333, 0.821370, 3.046296, 0.750000, 0.994469, 0.827586, 0.977626
4, 0.884000, 0.934831, 1.000000, 0.486726, 0.594802, -0.054545, 0.650605, 3.149871, 0.542406, 0.987109, 0.654762, 0.932557
5, 0.886000, 0.937908, 1.000000, 0.418367, 0.536314, -0.390244, 0.605321, 3.141791, 0.473441, 0.987300, 0.589928, 0.935851
6, 0.898000, 0.942825, 1.000000, 0.514286, 0.625880, 0.055556, 0.674891, 3.129114, 0.569620, 0.989433, 0.679245, 0.941090
7, 0.918000, 0.954444, 1.000000, 0.549451, 0.666124, 0.180000, 0.706675, 3.100244, 0.603865, 0.990511, 0.709220, 0.953357
8, 0.910000, 0.940911, 0.979167, 0.516484, 0.629715, 0.062500, 0.673268, 3.066176, 0.570388, 0.981725, 0.676259, 0.940133
9, 0.886000, 0.936947, 1.000000, 0.457143, 0.570912, -0.187500, 0.632056, 3.144304, 0.512821, 0.980434, 0.627451, 0.934823
10, 0.894000, 0.931967, 0.978723, 0.469388, 0.581279, -0.127660, 0.635115, 3.087123, 0.523918, 0.985041, 0.634483, 0.930793
11, 0.906000, 0.939171, 0.981481, 0.535354, 0.642901, 0.129630, 0.684130, 3.077963, 0.588889, 0.975461, 0.692810, 0.938218
12, 0.846000, 0.915011, 1.000000, 0.379032, 0.478631, -0.638298, 0.560897, 3.204787, 0.432781, 0.988164, 0.549708, 0.911055
13, 0.862000, 0.924009, 1.000000, 0.400000, 0.506579, -0.500000, 0.582415, 3.179221, 0.454545, 0.975771, 0.571429, 0.920879
14, 0.834000, 0.907572, 1.000000, 0.380597, 0.473564, -0.627451, 0.556993, 3.226776, 0.434412, 0.981418, 0.551351, 0.902854
