# ,accuracy,balanced_accuracy,recall,precision,cohen_cappa,cappa_m,matthews_corrcoef,harmonic_mean,fbeta_score,auc,f1_score,gmean
0, 0.173333, 0.500000, 1.000000, 0.173333, 0.000000, -3.769231, 0.000000, 3.000000, 0.207668, 0.319789, 0.295455, 0.000000
1, 0.080000, 0.527397, 1.000000, 0.028169, 0.003082, -33.500000, 0.039287, 20.250000, 0.034965, 0.253425, 0.054795, 0.234082
2, 0.280000, 0.380435, 0.500000, 0.055556, -0.051402, -8.000000, -0.144487, 4.833333, 0.067568, 0.356280, 0.100000, 0.361158
3, 0.660000, 0.446429, 0.200000, 0.044444, -0.040816, -4.100000, -0.058321, 1.843299, 0.052632, 0.435714, 0.072727, 0.372252
4, 0.873333, 0.554938, 0.181818, 0.166667, 0.105461, -0.727273, 0.105578, 1.441156, 0.169492, 0.525834, 0.173913, 0.410777
5, 0.773333, 0.491525, 0.000000, 0.000000, -0.025744, -0.062500, -0.060537, 3.017241, 0.000000, 0.362288, 0.000000, 0.000000
6, 0.920000, 0.500000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.000000, 0.000000, 0.409420, 0.000000, 0.000000
