# ,accuracy,balanced_accuracy,recall,precision,cohen_cappa,cappa_m,matthews_corrcoef,harmonic_mean,fbeta_score,auc,f1_score,gmean
0, 0.970000, 0.978754, 1.000000, 0.907407, 0.929823, 0.897959, 0.932121, 3.044379, 0.924528, 0.990287, 0.951456, 0.978523
1, 0.952000, 0.965714, 1.000000, 0.862069, 0.890710, 0.840000, 0.896078, 3.073620, 0.886525, 0.993219, 0.925926, 0.965105
2, 0.948000, 0.960791, 0.993421, 0.857955, 0.882349, 0.828947, 0.887598, 3.064241, 0.882009, 0.997552, 0.920732, 0.960237
3, 0.962000, 0.971200, 0.993103, 0.888889, 0.910815, 0.868966, 0.913729, 3.039619, 0.907945, 0.991821, 0.938111, 0.970953
4, 0.976000, 0.979055, 0.987179, 0.939024, 0.944869, 0.923077, 0.945508, 3.004299, 0.948276, 0.996422, 0.962500, 0.979021
5, 0.966000, 0.974095, 0.993007, 0.898734, 0.919287, 0.881119, 0.921628, 3.032935, 0.916129, 0.992400, 0.943522, 0.973911
6, 0.956000, 0.966406, 0.993506, 0.879310, 0.900370, 0.857143, 0.904086, 3.051628, 0.900000, 0.989321, 0.932927, 0.966026
7, 0.946000, 0.957502, 0.986842, 0.857143, 0.877607, 0.822368, 0.882416, 3.051084, 0.880282, 0.994678, 0.917431, 0.957052
8, 0.930000, 0.948664, 0.993103, 0.808989, 0.840735, 0.758621, 0.850378, 3.092126, 0.840140, 0.990704, 0.891641, 0.947623
9, 0.946000, 0.957253, 0.987179, 0.860335, 0.879089, 0.826923, 0.883789, 3.052729, 0.883028, 0.991242, 0.919403, 0.956785
10, 0.962000, 0.972701, 1.000000, 0.888889, 0.913255, 0.875000, 0.916710, 3.057751, 0.909091, 0.984611, 0.941176, 0.972318
11, 0.952000, 0.966006, 1.000000, 0.859649, 0.889631, 0.836735, 0.895099, 3.072948, 0.884477, 0.986664, 0.924528, 0.965407
12, 0.946000, 0.959852, 0.993151, 0.847953, 0.875654, 0.815068, 0.881516, 3.065570, 0.873494, 0.998065, 0.914826, 0.959274
13, 0.944000, 0.954286, 0.980000, 0.854651, 0.872029, 0.813333, 0.876471, 3.036923, 0.877088, 0.987295, 0.913043, 0.953939
14, 0.954000, 0.967514, 1.000000, 0.863905, 0.893668, 0.842466, 0.898764, 3.069486, 0.888078, 0.997194, 0.926984, 0.966969
15, 0.970000, 0.972839, 0.979866, 0.924051, 0.929522, 0.899329, 0.930354, 2.995130, 0.934699, 0.992160, 0.951140, 0.972813
16, 0.942000, 0.952732, 0.980392, 0.852273, 0.868949, 0.810458, 0.873681, 3.041781, 0.875146, 0.989763, 0.911854, 0.952330
17, 0.932000, 0.945654, 0.980132, 0.826816, 0.846767, 0.774834, 0.853591, 3.057749, 0.853518, 0.989421, 0.896970, 0.945025
18, 0.952000, 0.961715, 0.987013, 0.873563, 0.891312, 0.844156, 0.894991, 3.041927, 0.894118, 0.996275, 0.926829, 0.961382
19, 0.972000, 0.978000, 0.993464, 0.921212, 0.935490, 0.908497, 0.936923, 3.025850, 0.934809, 0.993238, 0.955975, 0.977878
20, 0.944000, 0.954471, 0.979167, 0.849398, 0.869393, 0.805556, 0.874007, 3.033862, 0.872525, 0.989310, 0.909677, 0.954151
21, 0.938000, 0.952455, 0.985915, 0.828402, 0.855819, 0.781690, 0.862648, 3.059977, 0.855746, 0.993371, 0.900322, 0.951867
22, 0.948000, 0.955238, 0.973333, 0.869048, 0.880295, 0.826667, 0.883333, 3.013740, 0.888078, 0.991781, 0.918239, 0.955067
23, 0.956000, 0.966134, 0.993671, 0.882022, 0.901568, 0.860759, 0.905199, 3.052762, 0.902299, 0.998279, 0.934524, 0.965741
24, 0.942000, 0.952857, 0.980000, 0.849711, 0.867701, 0.806667, 0.872517, 3.040247, 0.872922, 0.985867, 0.910217, 0.952470
25, 0.946000, 0.961972, 1.000000, 0.843023, 0.875713, 0.813793, 0.882557, 3.082317, 0.870348, 0.990675, 0.914826, 0.961220
26, 0.916000, 0.936738, 0.993711, 0.793970, 0.818524, 0.735849, 0.831031, 3.124088, 0.827225, 0.989902, 0.882682, 0.935004
27, 0.966000, 0.974056, 0.993056, 0.899371, 0.919590, 0.881944, 0.921913, 3.033170, 0.916667, 0.997152, 0.943894, 0.973871
28, 0.972000, 0.978064, 0.993377, 0.920245, 0.935049, 0.907285, 0.936502, 3.025445, 0.933998, 0.995446, 0.955414, 0.977944
29, 0.960000, 0.963732, 0.972789, 0.899371, 0.905886, 0.863946, 0.907334, 2.993056, 0.913155, 0.993891, 0.934641, 0.963689
30, 0.972000, 0.978000, 0.993464, 0.921212, 0.935490, 0.908497, 0.936923, 3.025850, 0.934809, 0.990337, 0.955975, 0.977878
31, 0.956000, 0.967033, 0.993056, 0.871951, 0.896973, 0.847222, 0.900933, 3.048798, 0.893750, 0.993475, 0.928571, 0.966683
32, 0.966000, 0.975575, 1.000000, 0.899408, 0.922107, 0.888158, 0.924917, 3.051360, 0.917874, 0.991757, 0.947040, 0.975269
33, 0.942000, 0.958571, 1.000000, 0.837989, 0.869134, 0.806667, 0.876673, 3.090343, 0.866051, 0.995571, 0.911854, 0.957676
34, 0.972000, 0.970476, 0.966667, 0.941558, 0.933837, 0.906667, 0.934004, 2.959726, 0.946475, 0.994933, 0.953947, 0.970469
35, 0.922000, 0.942113, 0.993421, 0.798942, 0.827501, 0.743421, 0.838810, 3.109423, 0.831498, 0.986464, 0.885630, 0.940715
36, 0.960000, 0.967675, 0.986486, 0.890244, 0.906939, 0.864865, 0.909463, 3.026865, 0.907960, 0.996180, 0.935897, 0.967492
