# ,accuracy,balanced_accuracy,recall,precision,cohen_cappa,cappa_m,matthews_corrcoef,harmonic_mean,fbeta_score,auc,f1_score,gmean
0, 0.968000, 0.967412, 0.965986, 0.928105, 0.923823, 0.891156, 0.924200, 2.964137, 0.935441, 0.998584, 0.946667, 0.967411
1, 0.980000, 0.985714, 1.000000, 0.937500, 0.953271, 0.933333, 0.954314, 3.029412, 0.949367, 0.998914, 0.967742, 0.985611
2, 0.986000, 0.982532, 0.973684, 0.980132, 0.966855, 0.953947, 0.966866, 2.956064, 0.978836, 0.999565, 0.976898, 0.982492
3, 0.984000, 0.982613, 0.979310, 0.965986, 0.961304, 0.944828, 0.961349, 2.972906, 0.968622, 0.998970, 0.972603, 0.982607
4, 0.976000, 0.973800, 0.967949, 0.955696, 0.944292, 0.923077, 0.944332, 2.956669, 0.958122, 0.999338, 0.961783, 0.973782
5, 0.974000, 0.975505, 0.979021, 0.933333, 0.937259, 0.909091, 0.937794, 2.986860, 0.942127, 0.999001, 0.955631, 0.975499
6, 0.972000, 0.968959, 0.961039, 0.948718, 0.934550, 0.909091, 0.934591, 2.945747, 0.951157, 0.999193, 0.954839, 0.968926
7, 0.980000, 0.974516, 0.960526, 0.973333, 0.952562, 0.934211, 0.952605, 2.932681, 0.970745, 0.998932, 0.966887, 0.974416
8, 0.952000, 0.962118, 0.986207, 0.866667, 0.888007, 0.834483, 0.891900, 3.038480, 0.888199, 0.998281, 0.922581, 0.961816
9, 0.968000, 0.957476, 0.929487, 0.966667, 0.924670, 0.897436, 0.925040, 2.873724, 0.958995, 0.998342, 0.947712, 0.957067
10, 0.974000, 0.977616, 0.986842, 0.931677, 0.939566, 0.914474, 0.940390, 3.006325, 0.942211, 0.999480, 0.958466, 0.977573
11, 0.974000, 0.973647, 0.972789, 0.940789, 0.937984, 0.911565, 0.938251, 2.971741, 0.947020, 0.999162, 0.956522, 0.973646
12, 0.964000, 0.960491, 0.952055, 0.926667, 0.913628, 0.876712, 0.913796, 2.936180, 0.931635, 0.999652, 0.939189, 0.960454
13, 0.976000, 0.973333, 0.966667, 0.953947, 0.943074, 0.920000, 0.943116, 2.953741, 0.956464, 0.998371, 0.960265, 0.973311
14, 0.980000, 0.979839, 0.979452, 0.953333, 0.952015, 0.931507, 0.952191, 2.979077, 0.958445, 0.999468, 0.966216, 0.979839
15, 0.974000, 0.973757, 0.973154, 0.941558, 0.938452, 0.912752, 0.938715, 2.972625, 0.947712, 0.999302, 0.957096, 0.973756
16, 0.972000, 0.968865, 0.960784, 0.948387, 0.934315, 0.908497, 0.934357, 2.945167, 0.950841, 0.999190, 0.954545, 0.968831
17, 0.962000, 0.959629, 0.953642, 0.923077, 0.910704, 0.874172, 0.910956, 2.942893, 0.929032, 0.999042, 0.938111, 0.959611
18, 0.974000, 0.964999, 0.941558, 0.973154, 0.938452, 0.915584, 0.938715, 2.894813, 0.966667, 0.999521, 0.957096, 0.964714
19, 0.972000, 0.968865, 0.960784, 0.948387, 0.934315, 0.908497, 0.934357, 2.945167, 0.950841, 0.999765, 0.954545, 0.968831
20, 0.962000, 0.956773, 0.944444, 0.925170, 0.907914, 0.868056, 0.908010, 2.920773, 0.928962, 0.998596, 0.934708, 0.956693
21, 0.966000, 0.972008, 0.985915, 0.903226, 0.918645, 0.880282, 0.920428, 3.015563, 0.918635, 0.999479, 0.942761, 0.971909
22, 0.974000, 0.960476, 0.926667, 0.985816, 0.937016, 0.913333, 0.937908, 2.859080, 0.973389, 0.998733, 0.955326, 0.959881
23, 0.984000, 0.984899, 0.987342, 0.962963, 0.963238, 0.949367, 0.963401, 2.992541, 0.967742, 0.999843, 0.975000, 0.984896
24, 0.968000, 0.965714, 0.960000, 0.935065, 0.924386, 0.893333, 0.924551, 2.949412, 0.939948, 0.997714, 0.947368, 0.965697
25, 0.964000, 0.964449, 0.965517, 0.915033, 0.913983, 0.875862, 0.914651, 2.969046, 0.924703, 0.999174, 0.939597, 0.964448
26, 0.966000, 0.966681, 0.968553, 0.927711, 0.922524, 0.893082, 0.922994, 2.973581, 0.935601, 0.998755, 0.947692, 0.966680
27, 0.984000, 0.978425, 0.965278, 0.978873, 0.960824, 0.944444, 0.960870, 2.939054, 0.976124, 0.999571, 0.972028, 0.978337
28, 0.982000, 0.979592, 0.973510, 0.967105, 0.957385, 0.940397, 0.957395, 2.961555, 0.968379, 0.998805, 0.970297, 0.979573
29, 0.972000, 0.970245, 0.965986, 0.940397, 0.933082, 0.904762, 0.933253, 2.958136, 0.945406, 0.999152, 0.953020, 0.970236
30, 0.970000, 0.967424, 0.960784, 0.942308, 0.929752, 0.901961, 0.929843, 2.948196, 0.945946, 0.999604, 0.951456, 0.967401
