# ,accuracy,balanced_accuracy,recall,precision,cohen_cappa,cappa_m,matthews_corrcoef,harmonic_mean,fbeta_score,auc,f1_score,gmean
0, 0.866667, 0.500000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.000000, 0.000000, 0.917067, 0.000000, 0.000000
1, 0.783333, 0.885965, 1.000000, 0.187500, 0.252874, -3.333333, 0.380443, 3.295455, 0.223881, 0.871345, 0.315789, 0.878595
2, 0.850000, 0.554545, 0.200000, 0.166667, 0.100000, -0.800000, 0.100504, 1.500000, 0.172414, 0.836364, 0.181818, 0.426401
3, 0.766667, 0.781818, 0.800000, 0.235294, 0.269565, -1.800000, 0.345706, 2.909524, 0.273973, 0.838182, 0.363636, 0.781607
4, 0.716667, 0.845455, 1.000000, 0.227273, 0.271429, -2.400000, 0.396264, 3.447368, 0.268817, 0.925455, 0.370370, 0.831209
5, 0.850000, 0.763158, 0.666667, 0.200000, 0.250000, -2.000000, 0.307794, 2.496599, 0.232558, 0.956140, 0.307692, 0.757033
