# ,accuracy,balanced_accuracy,recall,precision,cohen_cappa,cappa_m,matthews_corrcoef,harmonic_mean,fbeta_score,auc,f1_score,gmean
0, 0.616000, 0.497076, 0.305263, 0.187097, -0.004710, -1.021053, -0.004960, 2.062139, 0.202797, 0.702664, 0.232000, 0.458576
1, 0.780000, 0.551926, 0.166667, 0.404762, 0.132930, -0.078431, 0.150870, 1.400357, 0.314815, 0.768992, 0.236111, 0.395218
2, 0.818000, 0.541925, 0.093750, 0.692308, 0.125067, 0.052083, 0.207533, 1.197500, 0.304054, 0.810154, 0.165138, 0.304667
3, 0.820000, 0.574925, 0.152381, 0.941176, 0.216437, 0.142857, 0.336783, 1.307300, 0.462428, 0.917854, 0.262295, 0.389866
4, 0.814000, 0.529368, 0.061224, 0.857143, 0.090518, 0.051020, 0.198456, 1.124943, 0.238095, 0.920220, 0.114286, 0.247128
5, 0.834000, 0.579993, 0.164948, 0.888889, 0.231595, 0.144330, 0.339594, 1.334884, 0.473373, 0.942033, 0.278261, 0.405129
6, 0.826000, 0.600576, 0.203704, 0.956522, 0.281372, 0.194444, 0.395146, 1.409965, 0.550000, 0.959916, 0.335878, 0.450759
7, 0.870000, 0.663549, 0.348837, 0.769231, 0.417479, 0.244186, 0.460304, 1.719897, 0.619835, 0.942169, 0.480000, 0.584169
8, 0.882000, 0.750330, 0.513514, 0.919355, 0.594424, 0.468468, 0.631315, 2.040048, 0.793872, 0.966789, 0.658960, 0.711978
9, 0.912000, 0.800593, 0.618557, 0.895522, 0.681169, 0.546392, 0.697857, 2.254790, 0.821918, 0.964647, 0.731707, 0.779623
10, 0.930000, 0.881240, 0.802083, 0.827957, 0.771672, 0.635417, 0.771819, 2.645404, 0.822650, 0.970091, 0.814815, 0.877677
11, 0.934000, 0.904514, 0.854369, 0.830189, 0.800397, 0.679612, 0.800529, 2.756231, 0.834915, 0.980656, 0.842105, 0.903123
12, 0.936000, 0.915000, 0.880000, 0.814815, 0.805825, 0.680000, 0.806776, 2.812632, 0.827068, 0.986475, 0.846154, 0.914330
13, 0.946000, 0.930046, 0.902913, 0.845455, 0.838979, 0.737864, 0.839711, 2.850562, 0.856354, 0.982221, 0.873239, 0.929650
14, 0.946000, 0.903802, 0.839080, 0.848837, 0.811284, 0.689655, 0.811304, 2.710661, 0.846868, 0.983691, 0.843931, 0.901481
15, 0.952000, 0.918456, 0.859813, 0.910891, 0.854344, 0.775701, 0.854911, 2.743064, 0.900196, 0.986778, 0.884615, 0.916582
16, 0.964000, 0.926786, 0.865979, 0.943820, 0.881163, 0.814433, 0.882395, 2.744522, 0.927152, 0.993093, 0.903226, 0.924789
17, 0.964000, 0.921250, 0.850000, 0.965909, 0.882199, 0.820000, 0.884932, 2.707557, 0.940265, 0.996225, 0.904255, 0.918491
18, 0.940000, 0.874528, 0.759259, 0.953488, 0.808732, 0.722222, 0.816807, 2.528828, 0.907080, 0.987387, 0.845361, 0.866898
19, 0.964000, 0.901088, 0.804598, 0.985915, 0.864958, 0.793103, 0.871258, 2.611623, 0.943396, 0.990844, 0.886076, 0.895907
20, 0.954000, 0.919093, 0.858491, 0.919192, 0.858916, 0.783019, 0.859709, 2.737707, 0.906375, 0.986041, 0.887805, 0.917093
21, 0.962000, 0.934513, 0.886792, 0.930693, 0.884271, 0.820755, 0.884681, 2.791673, 0.921569, 0.993775, 0.908213, 0.933294
22, 0.964000, 0.939547, 0.901099, 0.901099, 0.879094, 0.802198, 0.879094, 2.824698, 0.901099, 0.990757, 0.901099, 0.938760
