# ,accuracy,balanced_accuracy,recall,precision,cohen_cappa,cappa_m,matthews_corrcoef,harmonic_mean,fbeta_score,auc,f1_score,gmean
0, 0.868000, 0.735825, 0.571429, 0.383562, 0.387141, -0.346939, 0.397129, 2.253695, 0.410557, 0.921286, 0.459016, 0.717225
1, 0.910000, 0.954361, 1.000000, 0.134615, 0.217990, -5.428571, 0.349754, 3.100446, 0.162791, 0.979716, 0.237288, 0.953269
2, 0.880000, 0.820652, 0.750000, 0.375000, 0.440299, -0.500000, 0.474573, 2.621951, 0.416667, 0.923342, 0.500000, 0.817605
3, 0.778000, 0.836458, 0.900000, 0.141732, 0.188834, -4.550000, 0.302929, 3.093801, 0.170455, 0.959583, 0.244898, 0.834041
4, 0.774000, 0.885396, 1.000000, 0.058333, 0.086056, -15.142857, 0.212044, 3.297368, 0.071869, 0.833527, 0.110236, 0.877947
5, 0.782000, 0.807030, 0.839286, 0.319728, 0.359095, -0.946429, 0.425060, 2.969269, 0.364907, 0.925193, 0.463054, 0.806385
6, 0.696000, 0.806250, 0.990000, 0.396000, 0.392000, -0.520000, 0.490000, 3.586426, 0.450000, 0.899900, 0.565714, 0.785032
7, 0.524000, 0.676403, 0.860465, 0.137546, 0.104361, -4.534884, 0.198402, 3.752041, 0.165326, 0.859371, 0.237179, 0.650878
