# ,accuracy,balanced_accuracy,recall,precision,cohen_cappa,cappa_m,matthews_corrcoef,harmonic_mean,fbeta_score,auc,f1_score,gmean
0, 0.840000, 0.741848, 0.625000, 0.277778, 0.307958, -1.000000, 0.341561, 2.414557, 0.312500, 0.995245, 0.384615, 0.732588
1, 0.790000, 0.682840, 0.545455, 0.272727, 0.254261, -0.909091, 0.276206, 2.310087, 0.303030, 0.950460, 0.363636, 0.668876
2, 0.860000, 0.822955, 0.777778, 0.368421, 0.430431, -0.555556, 0.471188, 2.707454, 0.411765, 0.959707, 0.500000, 0.821714
3, 0.770000, 0.671604, 0.545455, 0.250000, 0.226110, -1.090909, 0.251441, 2.344430, 0.280374, 0.875894, 0.342857, 0.659650
4, 0.780000, 0.885417, 1.000000, 0.153846, 0.212034, -4.500000, 0.344369, 3.297297, 0.185185, 0.992188, 0.266667, 0.877971
5, 0.790000, 0.715738, 0.615385, 0.333333, 0.317295, -0.615385, 0.339763, 2.456121, 0.366972, 0.905393, 0.432432, 0.708668
6, 0.950000, 0.784211, 0.600000, 0.500000, 0.519231, 0.000000, 0.521648, 2.232609, 0.517241, 0.963158, 0.545455, 0.762268
7, 0.920000, 0.863787, 0.785714, 0.687500, 0.686520, 0.428571, 0.688638, 2.633157, 0.705128, 0.963455, 0.733333, 0.860252
