# ,accuracy,balanced_accuracy,recall,precision,cohen_cappa,cappa_m,matthews_corrcoef,harmonic_mean,fbeta_score,auc,f1_score,gmean
0, 0.850000, 0.747283, 0.625000, 0.294118, 0.326750, -0.875000, 0.357190, 2.400000, 0.328947, 0.958560, 0.400000, 0.737210
1, 0.800000, 0.688458, 0.545455, 0.285714, 0.269540, -0.818182, 0.289542, 2.293612, 0.315789, 0.947906, 0.375000, 0.673442
2, 0.900000, 0.844933, 0.777778, 0.466667, 0.530516, -0.111111, 0.552906, 2.651941, 0.507246, 0.978022, 0.583333, 0.842260
3, 0.760000, 0.665986, 0.545455, 0.240000, 0.213115, -1.181818, 0.239879, 2.362338, 0.270270, 0.956588, 0.333333, 0.654988
4, 0.750000, 0.869792, 1.000000, 0.137931, 0.185137, -5.250000, 0.319392, 3.352113, 0.166667, 0.997396, 0.242424, 0.859990
5, 0.840000, 0.711760, 0.538462, 0.411765, 0.374511, -0.230769, 0.379176, 2.206793, 0.432099, 0.920866, 0.466667, 0.690340
6, 0.930000, 0.489474, 0.000000, 0.000000, -0.029412, -0.400000, -0.032774, 3.021505, 0.000000, 0.822105, 0.000000, 0.000000
7, 0.930000, 0.839701, 0.714286, 0.769231, 0.700342, 0.500000, 0.700985, 2.464716, 0.757576, 0.965947, 0.740741, 0.830282
