# ,accuracy,balanced_accuracy,recall,precision,cohen_cappa,cappa_m,matthews_corrcoef,harmonic_mean,fbeta_score,auc,f1_score,gmean
0, 0.533333, 0.666667, 1.000000, 0.391304, 0.230769, -0.555556, 0.361158, 5.000000, 0.445545, 0.748677, 0.562500, 0.577350
1, 0.333333, 0.545455, 1.000000, 0.285714, 0.050633, -1.500000, 0.161165, 13.000000, 0.333333, 0.750000, 0.444444, 0.301511
2, 0.466667, 0.555556, 1.000000, 0.428571, 0.090909, -0.333333, 0.218218, 11.000000, 0.483871, 0.736111, 0.600000, 0.333333
3, 0.300000, 0.450000, 0.900000, 0.310345, -0.067797, -1.100000, -0.262613, 2.800000, 0.357143, 0.707500, 0.461538, 0.000000
4, 0.366667, 0.525000, 1.000000, 0.344828, 0.033898, -0.900000, 0.131306, 22.000000, 0.396825, 0.680000, 0.512821, 0.223607
