# ,accuracy,balanced_accuracy,recall,precision,cohen_cappa,cappa_m,matthews_corrcoef,harmonic_mean,fbeta_score,auc,f1_score,gmean
0, 0.533333, 0.666667, 1.000000, 0.391304, 0.230769, -0.555556, 0.361158, 5.000000, 0.445545, 0.801587, 0.562500, 0.577350
1, 0.533333, 0.681818, 1.000000, 0.363636, 0.233577, -0.750000, 0.363636, 4.750000, 0.416667, 0.795455, 0.533333, 0.603023
2, 0.600000, 0.666667, 1.000000, 0.500000, 0.285714, 0.000000, 0.408248, 5.000000, 0.555556, 0.812500, 0.666667, 0.577350
3, 0.666667, 0.750000, 1.000000, 0.500000, 0.400000, 0.000000, 0.500000, 4.000000, 0.555556, 0.850000, 0.666667, 0.707107
4, 0.466667, 0.575000, 0.900000, 0.375000, 0.111111, -0.600000, 0.176777, 5.800000, 0.424528, 0.702500, 0.529412, 0.474342
