# ,accuracy,balanced_accuracy,recall,precision,cohen_cappa,cappa_m,matthews_corrcoef,harmonic_mean,fbeta_score,auc,f1_score,gmean
0, 0.956000, 0.950247, 0.940594, 0.855856, 0.868386, 0.782178, 0.869945, 2.922964, 0.871560, 0.998685, 0.896226, 0.950198
1, 0.964000, 0.958750, 0.950000, 0.879630, 0.890777, 0.820000, 0.891828, 2.933592, 0.892857, 0.997762, 0.913462, 0.958710
2, 0.928000, 0.912783, 0.887755, 0.776786, 0.783258, 0.632653, 0.786055, 2.841823, 0.796703, 0.996383, 0.828571, 0.912440
3, 0.954000, 0.952500, 0.950000, 0.840708, 0.862932, 0.770000, 0.865533, 2.947120, 0.860507, 0.998713, 0.892019, 0.952497
4, 0.942000, 0.913139, 0.865979, 0.840000, 0.816688, 0.701031, 0.816835, 2.773302, 0.845070, 0.997966, 0.852792, 0.911920
5, 0.948000, 0.956537, 0.971154, 0.814516, 0.852621, 0.750000, 0.858154, 3.003970, 0.841667, 0.999017, 0.885965, 0.956425
6, 0.944000, 0.929610, 0.906250, 0.820755, 0.826406, 0.708333, 0.827999, 2.861851, 0.836538, 0.998272, 0.861386, 0.929317
7, 0.936000, 0.938884, 0.943925, 0.795276, 0.821870, 0.700935, 0.827011, 2.958695, 0.821138, 0.998466, 0.863248, 0.938870
8, 0.960000, 0.947453, 0.927083, 0.872549, 0.874081, 0.791667, 0.874705, 2.887415, 0.882937, 0.999149, 0.898990, 0.947234
9, 0.936000, 0.936572, 0.937500, 0.775862, 0.808905, 0.666667, 0.814737, 2.943783, 0.803571, 0.995552, 0.849057, 0.936571
10, 0.946000, 0.930046, 0.902913, 0.845455, 0.838979, 0.737864, 0.839711, 2.850562, 0.856354, 0.997139, 0.873239, 0.929650
11, 0.954000, 0.945000, 0.930000, 0.853211, 0.860943, 0.770000, 0.862221, 2.901667, 0.867537, 0.998062, 0.889952, 0.944881
12, 0.952000, 0.948855, 0.943396, 0.847458, 0.862044, 0.773585, 0.864102, 2.934665, 0.865052, 0.997857, 0.892857, 0.948840
13, 0.912000, 0.922500, 0.940000, 0.712121, 0.754464, 0.560000, 0.766789, 2.984972, 0.748408, 0.995125, 0.810345, 0.922334
14, 0.930000, 0.933092, 0.938144, 0.758333, 0.794649, 0.639175, 0.801985, 2.953829, 0.788562, 0.998056, 0.838710, 0.933078
15, 0.934000, 0.917013, 0.888889, 0.800000, 0.800532, 0.666667, 0.802307, 2.835825, 0.816327, 0.998741, 0.842105, 0.916582
16, 0.952000, 0.941830, 0.925532, 0.836538, 0.848958, 0.744681, 0.850644, 2.894766, 0.852941, 0.998297, 0.878788, 0.941689
17, 0.926000, 0.931450, 0.940594, 0.753968, 0.789887, 0.633663, 0.797970, 2.965427, 0.785124, 0.998238, 0.837004, 0.931405
18, 0.960000, 0.947957, 0.926606, 0.893805, 0.884214, 0.816514, 0.884451, 2.884873, 0.900178, 0.998944, 0.909910, 0.947717
19, 0.942000, 0.938916, 0.934066, 0.787037, 0.818396, 0.681319, 0.823073, 2.927717, 0.812620, 0.998576, 0.854271, 0.938903
20, 0.936000, 0.926988, 0.911765, 0.801724, 0.812506, 0.686275, 0.815253, 2.884863, 0.821555, 0.998658, 0.853211, 0.926863
21, 0.960000, 0.959365, 0.958333, 0.851852, 0.876944, 0.791667, 0.879344, 2.957904, 0.871212, 0.998891, 0.901961, 0.959364
22, 0.954000, 0.944696, 0.929293, 0.851852, 0.859954, 0.767677, 0.861248, 2.900144, 0.866290, 0.998854, 0.888889, 0.944571
23, 0.950000, 0.950874, 0.952381, 0.833333, 0.856816, 0.761905, 0.859995, 2.958095, 0.854701, 0.997456, 0.888889, 0.950873
24, 0.936000, 0.929671, 0.919192, 0.791304, 0.810044, 0.676768, 0.813722, 2.902044, 0.813953, 0.998967, 0.850467, 0.929612
25, 0.966000, 0.952178, 0.929293, 0.901961, 0.894152, 0.828283, 0.894308, 2.884161, 0.907298, 0.998690, 0.915423, 0.951903
26, 0.950000, 0.938750, 0.920000, 0.844037, 0.848851, 0.750000, 0.850111, 2.884386, 0.858209, 0.998975, 0.880383, 0.938563
27, 0.956000, 0.953346, 0.948980, 0.845455, 0.866570, 0.775510, 0.868874, 2.942115, 0.864312, 0.998249, 0.894231, 0.953336
28, 0.952000, 0.951621, 0.950980, 0.836207, 0.859379, 0.764706, 0.862285, 2.952093, 0.856890, 0.998534, 0.889908, 0.951621
29, 0.948000, 0.949280, 0.951456, 0.823529, 0.849687, 0.747573, 0.853345, 2.958764, 0.846287, 0.999132, 0.882883, 0.949277
30, 0.964000, 0.946356, 0.917526, 0.898990, 0.885778, 0.814433, 0.885849, 2.860497, 0.902637, 0.999181, 0.908163, 0.945917
31, 0.930000, 0.941250, 0.960000, 0.755906, 0.801362, 0.650000, 0.810939, 3.004011, 0.789474, 0.998550, 0.845815, 0.941063
32, 0.950000, 0.926988, 0.888889, 0.862745, 0.844342, 0.747475, 0.844489, 2.813953, 0.867850, 0.998489, 0.875622, 0.926205
33, 0.950000, 0.947164, 0.942308, 0.837607, 0.854928, 0.759615, 0.857371, 2.935013, 0.856643, 0.999126, 0.886878, 0.947151
34, 0.942000, 0.919322, 0.882979, 0.821782, 0.815315, 0.691489, 0.816126, 2.812349, 0.833333, 0.997891, 0.851282, 0.918603
35, 0.932000, 0.909328, 0.871287, 0.807339, 0.795136, 0.663366, 0.796062, 2.798130, 0.819367, 0.994764, 0.838095, 0.908532
36, 0.924000, 0.911250, 0.890000, 0.767241, 0.775943, 0.620000, 0.779420, 2.852386, 0.789007, 0.997050, 0.824074, 0.911002
